artist,album,track_name,track_id,popularity,speechiness,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Grant Macdonald,Ram Ranch 425,Ram Ranch 425,5IpxOsMJmCTgercyJ0NqR6,0,0.425,0.331,0.936,2,-1.447,1,0.425,0.0924,0.0,0.363,0.194,82.182,audio_features,5IpxOsMJmCTgercyJ0NqR6,spotify:track:5IpxOsMJmCTgercyJ0NqR6,https://api.spotify.com/v1/tracks/5IpxOsMJmCTgercyJ0NqR6,https://api.spotify.com/v1/audio-analysis/5IpxOsMJmCTgercyJ0NqR6,837996,3
Grant Macdonald,Ram Ranch 426,Ram Ranch 426,11UrQLyDQRoHWV6G0aLR6o,0,0.303,0.479,0.939,7,-1.247,1,0.303,0.00293,0.0,0.348,0.662,134.772,audio_features,11UrQLyDQRoHWV6G0aLR6o,spotify:track:11UrQLyDQRoHWV6G0aLR6o,https://api.spotify.com/v1/tracks/11UrQLyDQRoHWV6G0aLR6o,https://api.spotify.com/v1/audio-analysis/11UrQLyDQRoHWV6G0aLR6o,814477,4
Grant Macdonald,Ram Ranch 427,Ram Ranch 427,1EsUHjGaWg2PMNeIZilkdI,1,0.492,0.635,0.626,2,-2.835,1,0.492,0.662,0.000521,0.115,0.397,78.828,audio_features,1EsUHjGaWg2PMNeIZilkdI,spotify:track:1EsUHjGaWg2PMNeIZilkdI,https://api.spotify.com/v1/tracks/1EsUHjGaWg2PMNeIZilkdI,https://api.spotify.com/v1/audio-analysis/1EsUHjGaWg2PMNeIZilkdI,867659,4
Grant Macdonald,Ram Ranch 428,Ram Ranch 428,0ZbUbPLBFqj4akhckCE5TQ,0,0.231,0.325,0.984,2,0.334,1,0.231,0.0115,0.0,0.864,0.155,75.132,audio_features,0ZbUbPLBFqj4akhckCE5TQ,spotify:track:0ZbUbPLBFqj4akhckCE5TQ,https://api.spotify.com/v1/tracks/0ZbUbPLBFqj4akhckCE5TQ,https://api.spotify.com/v1/audio-analysis/0ZbUbPLBFqj4akhckCE5TQ,646939,4
Grant Macdonald,Ram Ranch 429,Ram Ranch 429,4eWieZ3BWhXBGD8jIqnqvT,0,0.072,0.457,0.892,9,-2.317,1,0.072,0.0378,0.0,0.441,0.643,79.526,audio_features,4eWieZ3BWhXBGD8jIqnqvT,spotify:track:4eWieZ3BWhXBGD8jIqnqvT,https://api.spotify.com/v1/tracks/4eWieZ3BWhXBGD8jIqnqvT,https://api.spotify.com/v1/audio-analysis/4eWieZ3BWhXBGD8jIqnqvT,630488,4
Grant Macdonald,Ram Ranch 430,Ram Ranch 430,2hoc655jZJHlnEBcQ77M6f,0,0.0902,0.705,0.913,7,-3.789,0,0.0902,0.0103,0.0,0.362,0.637,128.033,audio_features,2hoc655jZJHlnEBcQ77M6f,spotify:track:2hoc655jZJHlnEBcQ77M6f,https://api.spotify.com/v1/tracks/2hoc655jZJHlnEBcQ77M6f,https://api.spotify.com/v1/audio-analysis/2hoc655jZJHlnEBcQ77M6f,856701,4
Grant Macdonald,Ram Ranch 431,Ram Ranch 431,1APkVa9orXZOPSpHUsYSyh,0,0.416,0.503,0.638,7,-2.11,1,0.416,0.409,0.0,0.63,0.641,85.248,audio_features,1APkVa9orXZOPSpHUsYSyh,spotify:track:1APkVa9orXZOPSpHUsYSyh,https://api.spotify.com/v1/tracks/1APkVa9orXZOPSpHUsYSyh,https://api.spotify.com/v1/audio-analysis/1APkVa9orXZOPSpHUsYSyh,783426,4
Grant Macdonald,Ram Ranch 432,Ram Ranch 432,2A2ZhQRfnyd4e8urs0AxNF,0,0.113,0.47,0.595,4,-7.323,1,0.113,0.0137,0.0,0.102,0.275,141.298,audio_features,2A2ZhQRfnyd4e8urs0AxNF,spotify:track:2A2ZhQRfnyd4e8urs0AxNF,https://api.spotify.com/v1/tracks/2A2ZhQRfnyd4e8urs0AxNF,https://api.spotify.com/v1/audio-analysis/2A2ZhQRfnyd4e8urs0AxNF,476700,3
Grant Macdonald,Ram Ranch 433,Ram Ranch 433,79X70PYG6xBXllW4D5NTor,0,0.213,0.403,0.959,6,-1.93,1,0.213,0.251,0.0,0.727,0.54,99.058,audio_features,79X70PYG6xBXllW4D5NTor,spotify:track:79X70PYG6xBXllW4D5NTor,https://api.spotify.com/v1/tracks/79X70PYG6xBXllW4D5NTor,https://api.spotify.com/v1/audio-analysis/79X70PYG6xBXllW4D5NTor,854775,4
Grant Macdonald,Ram Ranch 434,Ram Ranch 434,2b1z2Poft3fPhvBgnzR389,0,0.279,0.472,0.805,9,-6.773,0,0.279,0.00887,0.0,0.424,0.318,79.904,audio_features,2b1z2Poft3fPhvBgnzR389,spotify:track:2b1z2Poft3fPhvBgnzR389,https://api.spotify.com/v1/tracks/2b1z2Poft3fPhvBgnzR389,https://api.spotify.com/v1/audio-analysis/2b1z2Poft3fPhvBgnzR389,411167,4
Grant Macdonald,Ram Ranch 435,Ram Ranch 435,1YbP52p8Kzh4qv1xWvjqiv,0,0.225,0.806,0.919,6,-1.563,0,0.225,0.65,0.000381,0.0912,0.728,99.841,audio_features,1YbP52p8Kzh4qv1xWvjqiv,spotify:track:1YbP52p8Kzh4qv1xWvjqiv,https://api.spotify.com/v1/tracks/1YbP52p8Kzh4qv1xWvjqiv,https://api.spotify.com/v1/audio-analysis/1YbP52p8Kzh4qv1xWvjqiv,775880,4
Grant Macdonald,Ram Ranch 436,Ram Ranch 436,6yvhPccbbLTADwT56w6ZaS,0,0.0947,0.84,0.884,11,-3.073,0,0.0947,0.0209,5.06e-05,0.147,0.521,133.99,audio_features,6yvhPccbbLTADwT56w6ZaS,spotify:track:6yvhPccbbLTADwT56w6ZaS,https://api.spotify.com/v1/tracks/6yvhPccbbLTADwT56w6ZaS,https://api.spotify.com/v1/audio-analysis/6yvhPccbbLTADwT56w6ZaS,728325,4
Grant Macdonald,Ram Ranch 437,Ram Ranch 437,5ArhKddp8DnErtV8AcWTTk,0,0.368,0.449,0.818,9,-5.733,0,0.368,0.0382,0.0,0.358,0.269,159.94,audio_features,5ArhKddp8DnErtV8AcWTTk,spotify:track:5ArhKddp8DnErtV8AcWTTk,https://api.spotify.com/v1/tracks/5ArhKddp8DnErtV8AcWTTk,https://api.spotify.com/v1/audio-analysis/5ArhKddp8DnErtV8AcWTTk,577353,4
Grant Macdonald,Ram Ranch 438,Ram Ranch 438,5zEGCQCr0EovEtAtqXtcqM,0,0.371,0.366,0.651,9,-5.123,1,0.371,0.76,0.0,0.24,0.33,58.621,audio_features,5zEGCQCr0EovEtAtqXtcqM,spotify:track:5zEGCQCr0EovEtAtqXtcqM,https://api.spotify.com/v1/tracks/5zEGCQCr0EovEtAtqXtcqM,https://api.spotify.com/v1/audio-analysis/5zEGCQCr0EovEtAtqXtcqM,591632,4
Grant Macdonald,Ram Ranch 439,Ram Ranch 439,3CDOKC0PrsFzOXVkKU8cOJ,0,0.339,0.432,0.992,7,-2.347,1,0.339,0.0205,0.00501,0.643,0.123,132.032,audio_features,3CDOKC0PrsFzOXVkKU8cOJ,spotify:track:3CDOKC0PrsFzOXVkKU8cOJ,https://api.spotify.com/v1/tracks/3CDOKC0PrsFzOXVkKU8cOJ,https://api.spotify.com/v1/audio-analysis/3CDOKC0PrsFzOXVkKU8cOJ,825262,4
Grant Macdonald,Ram Ranch 440,Ram Ranch 440,6Po8p2eWL5HMZuoUgrMWZ9,0,0.0834,0.663,0.927,5,-7.048,0,0.0834,0.0669,0.0,0.0587,0.739,119.968,audio_features,6Po8p2eWL5HMZuoUgrMWZ9,spotify:track:6Po8p2eWL5HMZuoUgrMWZ9,https://api.spotify.com/v1/tracks/6Po8p2eWL5HMZuoUgrMWZ9,https://api.spotify.com/v1/audio-analysis/6Po8p2eWL5HMZuoUgrMWZ9,602763,4
Grant Macdonald,Ram Ranch 441,Ram Ranch 441,53wrpFQMtz64MMk5jcWsHp,0,0.467,0.576,0.458,7,-7.263,1,0.467,0.0636,0.0,0.111,0.472,77.82,audio_features,53wrpFQMtz64MMk5jcWsHp,spotify:track:53wrpFQMtz64MMk5jcWsHp,https://api.spotify.com/v1/tracks/53wrpFQMtz64MMk5jcWsHp,https://api.spotify.com/v1/audio-analysis/53wrpFQMtz64MMk5jcWsHp,432743,3
Grant Macdonald,Ram Ranch 442,Ram Ranch 442,2vX5Kgpb0cTQRincvPByvW,0,0.244,0.548,0.895,7,-1.77,0,0.244,0.239,0.0,0.371,0.468,93.124,audio_features,2vX5Kgpb0cTQRincvPByvW,spotify:track:2vX5Kgpb0cTQRincvPByvW,https://api.spotify.com/v1/tracks/2vX5Kgpb0cTQRincvPByvW,https://api.spotify.com/v1/audio-analysis/2vX5Kgpb0cTQRincvPByvW,612786,4
Grant Macdonald,Ram Ranch 443,Ram Ranch 443,5rryuBTSqUjJHKiPI6WAPI,0,0.318,0.637,0.992,1,-0.259,1,0.318,0.165,0.0,0.324,0.57,76.046,audio_features,5rryuBTSqUjJHKiPI6WAPI,spotify:track:5rryuBTSqUjJHKiPI6WAPI,https://api.spotify.com/v1/tracks/5rryuBTSqUjJHKiPI6WAPI,https://api.spotify.com/v1/audio-analysis/5rryuBTSqUjJHKiPI6WAPI,463121,4
Grant Macdonald,Ram Ranch 444,Ram Ranch 444,7BM04rzs2rsUOpxly6oB6R,0,0.27,0.732,0.868,7,-4.708,0,0.27,0.0411,0.0,0.103,0.664,128.007,audio_features,7BM04rzs2rsUOpxly6oB6R,spotify:track:7BM04rzs2rsUOpxly6oB6R,https://api.spotify.com/v1/tracks/7BM04rzs2rsUOpxly6oB6R,https://api.spotify.com/v1/audio-analysis/7BM04rzs2rsUOpxly6oB6R,627439,4
Grant Macdonald,Ram Ranch 445,Ram Ranch 445,1Qd6pQvjkWc0s1XJUZEdyp,0,0.56,0.467,0.813,0,-6.674,1,0.56,0.157,0.0,0.617,0.378,101.164,audio_features,1Qd6pQvjkWc0s1XJUZEdyp,spotify:track:1Qd6pQvjkWc0s1XJUZEdyp,https://api.spotify.com/v1/tracks/1Qd6pQvjkWc0s1XJUZEdyp,https://api.spotify.com/v1/audio-analysis/1Qd6pQvjkWc0s1XJUZEdyp,497802,4
Grant Macdonald,Ram Ranch 446,Ram Ranch 446,3n0cURc2yKrUHgUodyWSXk,0,0.0858,0.439,0.633,4,-6.913,1,0.0858,0.0596,0.0,0.175,0.175,94.032,audio_features,3n0cURc2yKrUHgUodyWSXk,spotify:track:3n0cURc2yKrUHgUodyWSXk,https://api.spotify.com/v1/tracks/3n0cURc2yKrUHgUodyWSXk,https://api.spotify.com/v1/audio-analysis/3n0cURc2yKrUHgUodyWSXk,675731,4
Grant Macdonald,Ram Ranch 447,Ram Ranch 447,5tHQ4dRHgg5RgQrJ7ccmjF,0,0.0472,0.521,0.854,9,-3.284,1,0.0472,0.0301,0.000193,0.446,0.738,79.903,audio_features,5tHQ4dRHgg5RgQrJ7ccmjF,spotify:track:5tHQ4dRHgg5RgQrJ7ccmjF,https://api.spotify.com/v1/tracks/5tHQ4dRHgg5RgQrJ7ccmjF,https://api.spotify.com/v1/audio-analysis/5tHQ4dRHgg5RgQrJ7ccmjF,523755,4
Grant Macdonald,Ram Ranch 448,Ram Ranch 448,7yhwybvp8WPmeA0zeGv0zB,0,0.262,0.253,0.994,9,1.762,1,0.262,0.283,0.00355,0.519,0.109,91.455,audio_features,7yhwybvp8WPmeA0zeGv0zB,spotify:track:7yhwybvp8WPmeA0zeGv0zB,https://api.spotify.com/v1/tracks/7yhwybvp8WPmeA0zeGv0zB,https://api.spotify.com/v1/audio-analysis/7yhwybvp8WPmeA0zeGv0zB,408596,4
Grant Macdonald,Ram Ranch 449,Ram Ranch 449,2q2ty4KUXE1RN6BPLk47Bs,0,0.321,0.527,0.889,4,-5.288,0,0.321,0.000201,0.0,0.39,0.223,124.976,audio_features,2q2ty4KUXE1RN6BPLk47Bs,spotify:track:2q2ty4KUXE1RN6BPLk47Bs,https://api.spotify.com/v1/tracks/2q2ty4KUXE1RN6BPLk47Bs,https://api.spotify.com/v1/audio-analysis/2q2ty4KUXE1RN6BPLk47Bs,537481,4
Grant Macdonald,Ram Ranch 450,Ram Ranch 450,0xKjjZPNDCKPEcAJEz6Tdl,0,0.311,0.649,0.918,1,-4.767,1,0.311,0.00809,0.0,0.131,0.674,170.08,audio_features,0xKjjZPNDCKPEcAJEz6Tdl,spotify:track:0xKjjZPNDCKPEcAJEz6Tdl,https://api.spotify.com/v1/tracks/0xKjjZPNDCKPEcAJEz6Tdl,https://api.spotify.com/v1/audio-analysis/0xKjjZPNDCKPEcAJEz6Tdl,655030,4
Grant Macdonald,Ram Ranch 451,Ram Ranch 451,6OOJFC9h3eJzQ8gCi4MZtS,0,0.106,0.512,0.798,2,-3.79,1,0.106,0.108,0.0,0.138,0.43,123.914,audio_features,6OOJFC9h3eJzQ8gCi4MZtS,spotify:track:6OOJFC9h3eJzQ8gCi4MZtS,https://api.spotify.com/v1/tracks/6OOJFC9h3eJzQ8gCi4MZtS,https://api.spotify.com/v1/audio-analysis/6OOJFC9h3eJzQ8gCi4MZtS,1241620,4
Grant Macdonald,Ram Ranch 452,Ram Ranch 452,1S13gFwbs6t8q2GUusFyqf,0,0.373,0.298,0.98,4,-2.81,0,0.373,0.265,0.0,0.282,0.0761,176.095,audio_features,1S13gFwbs6t8q2GUusFyqf,spotify:track:1S13gFwbs6t8q2GUusFyqf,https://api.spotify.com/v1/tracks/1S13gFwbs6t8q2GUusFyqf,https://api.spotify.com/v1/audio-analysis/1S13gFwbs6t8q2GUusFyqf,731873,3
Grant Macdonald,Ram Ranch 453,Ram Ranch 453,3oG7bUal5q5qa2z4dsQ2j5,0,0.239,0.547,0.883,2,-4.505,1,0.239,0.000815,0.0,0.429,0.224,125.08,audio_features,3oG7bUal5q5qa2z4dsQ2j5,spotify:track:3oG7bUal5q5qa2z4dsQ2j5,https://api.spotify.com/v1/tracks/3oG7bUal5q5qa2z4dsQ2j5,https://api.spotify.com/v1/audio-analysis/3oG7bUal5q5qa2z4dsQ2j5,537430,4
Grant Macdonald,Ram Ranch 454,Ram Ranch 454,4flxceO4zJBljIPjZ6MHIA,0,0.531,0.396,0.98,7,-0.704,1,0.531,0.404,5.38e-06,0.168,0.427,169.952,audio_features,4flxceO4zJBljIPjZ6MHIA,spotify:track:4flxceO4zJBljIPjZ6MHIA,https://api.spotify.com/v1/tracks/4flxceO4zJBljIPjZ6MHIA,https://api.spotify.com/v1/audio-analysis/4flxceO4zJBljIPjZ6MHIA,847061,4
Grant Macdonald,Ram Ranch 455,Ram Ranch 455,57HoSUAjuOnkLJYOdqfYgt,0,0.513,0.552,0.548,9,-2.948,1,0.513,0.601,2.09e-06,0.095,0.532,83.697,audio_features,57HoSUAjuOnkLJYOdqfYgt,spotify:track:57HoSUAjuOnkLJYOdqfYgt,https://api.spotify.com/v1/tracks/57HoSUAjuOnkLJYOdqfYgt,https://api.spotify.com/v1/audio-analysis/57HoSUAjuOnkLJYOdqfYgt,713299,3
Grant Macdonald,Ram Ranch 456,Ram Ranch 456,73avDm0bxZpYsaMctwOIxj,0,0.228,0.649,0.684,1,-6.404,1,0.228,0.166,0.0,0.113,0.472,114.887,audio_features,73avDm0bxZpYsaMctwOIxj,spotify:track:73avDm0bxZpYsaMctwOIxj,https://api.spotify.com/v1/tracks/73avDm0bxZpYsaMctwOIxj,https://api.spotify.com/v1/audio-analysis/73avDm0bxZpYsaMctwOIxj,500010,4
Grant Macdonald,Halifax Boy Whore Shawn,Ram Ranch 457,417A5cDm8rjwFep09zmRyT,0,0.0957,0.391,0.89,2,-2.811,0,0.0957,0.0015,1.33e-06,0.402,0.399,99.972,audio_features,417A5cDm8rjwFep09zmRyT,spotify:track:417A5cDm8rjwFep09zmRyT,https://api.spotify.com/v1/tracks/417A5cDm8rjwFep09zmRyT,https://api.spotify.com/v1/audio-analysis/417A5cDm8rjwFep09zmRyT,587277,4
Grant Macdonald,Ram Ranch 458,Ram Ranch 458,6loifaSQ2x8msDJkfbuePR,0,0.216,0.402,0.918,4,-4.842,0,0.216,0.069,0.000714,0.533,0.143,159.799,audio_features,6loifaSQ2x8msDJkfbuePR,spotify:track:6loifaSQ2x8msDJkfbuePR,https://api.spotify.com/v1/tracks/6loifaSQ2x8msDJkfbuePR,https://api.spotify.com/v1/audio-analysis/6loifaSQ2x8msDJkfbuePR,587659,4
Grant Macdonald,Ram Ranch 459,Ram Ranch 459,7qe4OgFrhyeqEhKYQhfOML,0,0.181,0.54,0.916,2,-3.405,0,0.181,0.0123,0.0,0.0795,0.228,80.896,audio_features,7qe4OgFrhyeqEhKYQhfOML,spotify:track:7qe4OgFrhyeqEhKYQhfOML,https://api.spotify.com/v1/tracks/7qe4OgFrhyeqEhKYQhfOML,https://api.spotify.com/v1/audio-analysis/7qe4OgFrhyeqEhKYQhfOML,581062,4
Grant Macdonald,Ram Ranch 460,Ram Ranch 460,5C0xQj1tv3BgAETDw7626j,0,0.241,0.365,0.823,1,-6.154,1,0.241,0.0438,0.0,0.642,0.128,77.548,audio_features,5C0xQj1tv3BgAETDw7626j,spotify:track:5C0xQj1tv3BgAETDw7626j,https://api.spotify.com/v1/tracks/5C0xQj1tv3BgAETDw7626j,https://api.spotify.com/v1/audio-analysis/5C0xQj1tv3BgAETDw7626j,694812,4
Grant Macdonald,Ram Ranch 461,Ram Ranch 461,6NxZzE3CyTRFK4sQ6lYyxD,0,0.352,0.416,0.867,8,-2.772,0,0.352,0.0531,0.0,0.367,0.42,170.021,audio_features,6NxZzE3CyTRFK4sQ6lYyxD,spotify:track:6NxZzE3CyTRFK4sQ6lYyxD,https://api.spotify.com/v1/tracks/6NxZzE3CyTRFK4sQ6lYyxD,https://api.spotify.com/v1/audio-analysis/6NxZzE3CyTRFK4sQ6lYyxD,701331,5
Grant Macdonald,Ram Ranch 462,Ram Ranch 462,7xZ6ZbYigC7hkaDG6XxwxN,0,0.0729,0.713,0.897,7,-3.873,0,0.0729,0.0176,0.0,0.276,0.734,128.012,audio_features,7xZ6ZbYigC7hkaDG6XxwxN,spotify:track:7xZ6ZbYigC7hkaDG6XxwxN,https://api.spotify.com/v1/tracks/7xZ6ZbYigC7hkaDG6XxwxN,https://api.spotify.com/v1/audio-analysis/7xZ6ZbYigC7hkaDG6XxwxN,628126,4
Grant Macdonald,Ram Ranch 463,Ram Ranch 463,3qZHCHe8uiVZCJAfEwb6Jj,0,0.246,0.704,0.888,8,-4.512,1,0.246,0.313,9.82e-06,0.101,0.714,87.638,audio_features,3qZHCHe8uiVZCJAfEwb6Jj,spotify:track:3qZHCHe8uiVZCJAfEwb6Jj,https://api.spotify.com/v1/tracks/3qZHCHe8uiVZCJAfEwb6Jj,https://api.spotify.com/v1/audio-analysis/3qZHCHe8uiVZCJAfEwb6Jj,959682,4
Grant Macdonald,Ram Ranch 464,Ram Ranch 464,4SCmq3gSU0jjqKNJhDJmwT,0,0.0466,0.318,0.86,1,-2.652,1,0.0466,0.235,0.0,0.112,0.132,86.087,audio_features,4SCmq3gSU0jjqKNJhDJmwT,spotify:track:4SCmq3gSU0jjqKNJhDJmwT,https://api.spotify.com/v1/tracks/4SCmq3gSU0jjqKNJhDJmwT,https://api.spotify.com/v1/audio-analysis/4SCmq3gSU0jjqKNJhDJmwT,614945,4
Grant Macdonald,Ram Ranch 465,Ram Ranch 465,21r5mbiwHU6cCTQehKlq1a,0,0.302,0.518,0.556,0,-4.97,1,0.302,0.63,0.000131,0.102,0.518,78.042,audio_features,21r5mbiwHU6cCTQehKlq1a,spotify:track:21r5mbiwHU6cCTQehKlq1a,https://api.spotify.com/v1/tracks/21r5mbiwHU6cCTQehKlq1a,https://api.spotify.com/v1/audio-analysis/21r5mbiwHU6cCTQehKlq1a,733653,4
Grant Macdonald,Ram Ranch 466,Ram Ranch 466,1Qek0JBJIvWuxu9GwikAgS,0,0.379,0.492,0.923,0,-5.488,1,0.379,0.221,0.0,0.415,0.239,110.737,audio_features,1Qek0JBJIvWuxu9GwikAgS,spotify:track:1Qek0JBJIvWuxu9GwikAgS,https://api.spotify.com/v1/tracks/1Qek0JBJIvWuxu9GwikAgS,https://api.spotify.com/v1/audio-analysis/1Qek0JBJIvWuxu9GwikAgS,648559,5
Grant Macdonald,Ram Ranch 467,Ram Ranch 467,2Pe4S4DdLUdog6CJxLkKW9,0,0.0965,0.51,0.769,10,-1.293,0,0.0965,0.443,0.0,0.106,0.823,114.857,audio_features,2Pe4S4DdLUdog6CJxLkKW9,spotify:track:2Pe4S4DdLUdog6CJxLkKW9,https://api.spotify.com/v1/tracks/2Pe4S4DdLUdog6CJxLkKW9,https://api.spotify.com/v1/audio-analysis/2Pe4S4DdLUdog6CJxLkKW9,705567,3
Grant Macdonald,Ram Ranch 468,Ram Ranch 468,5VuuUg3Txn0PK2Zdj4hYRE,0,0.145,0.417,0.81,10,-4.393,0,0.145,0.0233,0.0,0.248,0.395,89.68,audio_features,5VuuUg3Txn0PK2Zdj4hYRE,spotify:track:5VuuUg3Txn0PK2Zdj4hYRE,https://api.spotify.com/v1/tracks/5VuuUg3Txn0PK2Zdj4hYRE,https://api.spotify.com/v1/audio-analysis/5VuuUg3Txn0PK2Zdj4hYRE,547775,4
Grant Macdonald,Ram Ranch 469,Ram Ranch 469,0cxDOanmZ2yZ01SUY46m7h,0,0.381,0.474,0.943,4,-3.547,0,0.381,0.244,0.0,0.702,0.0843,123.312,audio_features,0cxDOanmZ2yZ01SUY46m7h,spotify:track:0cxDOanmZ2yZ01SUY46m7h,https://api.spotify.com/v1/tracks/0cxDOanmZ2yZ01SUY46m7h,https://api.spotify.com/v1/audio-analysis/0cxDOanmZ2yZ01SUY46m7h,837355,4
Grant Macdonald,Ram Ranch 470,Ram Ranch 470,55I2NOyDOgmmafbnERiH04,0,0.243,0.585,0.917,10,-6.28,0,0.243,0.457,0.0,0.129,0.0744,115.625,audio_features,55I2NOyDOgmmafbnERiH04,spotify:track:55I2NOyDOgmmafbnERiH04,https://api.spotify.com/v1/tracks/55I2NOyDOgmmafbnERiH04,https://api.spotify.com/v1/audio-analysis/55I2NOyDOgmmafbnERiH04,809973,3
Grant Macdonald,Ram Ranch 471,Ram Ranch 471,6FRsjsJf2EAs69ZUhYSS9y,0,0.0854,0.81,0.707,2,-4.123,1,0.0854,0.00396,0.00408,0.151,0.113,90.001,audio_features,6FRsjsJf2EAs69ZUhYSS9y,spotify:track:6FRsjsJf2EAs69ZUhYSS9y,https://api.spotify.com/v1/tracks/6FRsjsJf2EAs69ZUhYSS9y,https://api.spotify.com/v1/audio-analysis/6FRsjsJf2EAs69ZUhYSS9y,733557,4
Grant Macdonald,Ram Ranch 472,Ram Ranch 472,1qnT2g5USgpSHwbkvWtFDQ,0,0.258,0.496,0.93,2,-2.68,0,0.258,0.00479,0.0,0.319,0.353,139.788,audio_features,1qnT2g5USgpSHwbkvWtFDQ,spotify:track:1qnT2g5USgpSHwbkvWtFDQ,https://api.spotify.com/v1/tracks/1qnT2g5USgpSHwbkvWtFDQ,https://api.spotify.com/v1/audio-analysis/1qnT2g5USgpSHwbkvWtFDQ,589004,4
Grant Macdonald,Ram Ranch 473,Ram Ranch 473,4pdzK1WPNQfLMhuc1BnG7R,0,0.173,0.623,0.958,1,-3.984,1,0.173,0.021,0.0,0.252,0.359,88.033,audio_features,4pdzK1WPNQfLMhuc1BnG7R,spotify:track:4pdzK1WPNQfLMhuc1BnG7R,https://api.spotify.com/v1/tracks/4pdzK1WPNQfLMhuc1BnG7R,https://api.spotify.com/v1/audio-analysis/4pdzK1WPNQfLMhuc1BnG7R,639340,4
Grant Macdonald,Ram Ranch 474,Ram Ranch 474,03wZkxUU7YVVanpwUzF3D7,0,0.538,0.596,0.467,2,-7.609,0,0.538,0.693,0.0,0.0993,0.695,88.282,audio_features,03wZkxUU7YVVanpwUzF3D7,spotify:track:03wZkxUU7YVVanpwUzF3D7,https://api.spotify.com/v1/tracks/03wZkxUU7YVVanpwUzF3D7,https://api.spotify.com/v1/audio-analysis/03wZkxUU7YVVanpwUzF3D7,807878,4
Grant Macdonald,Ram Ranch 475,Ram Ranch 475,2l9fzf7FvbOnTp4nD2xjQH,0,0.211,0.397,0.832,10,-8.868,0,0.211,0.15,0.0,0.819,0.138,88.72,audio_features,2l9fzf7FvbOnTp4nD2xjQH,spotify:track:2l9fzf7FvbOnTp4nD2xjQH,https://api.spotify.com/v1/tracks/2l9fzf7FvbOnTp4nD2xjQH,https://api.spotify.com/v1/audio-analysis/2l9fzf7FvbOnTp4nD2xjQH,649967,4
Grant Macdonald,Ram Ranch 476,Ram Ranch 476,7MvUu1S4oblAVdfnffQvEd,0,0.142,0.344,0.774,10,-7.263,1,0.142,0.105,0.0,0.318,0.218,107.313,audio_features,7MvUu1S4oblAVdfnffQvEd,spotify:track:7MvUu1S4oblAVdfnffQvEd,https://api.spotify.com/v1/tracks/7MvUu1S4oblAVdfnffQvEd,https://api.spotify.com/v1/audio-analysis/7MvUu1S4oblAVdfnffQvEd,600000,5
Grant Macdonald,Ram Ranch 477,Ram Ranch 477,2pEcvgxeMUHiKOHSRAubu7,0,0.247,0.496,0.859,11,-6.792,1,0.247,0.0408,0.0,0.354,0.186,119.52,audio_features,2pEcvgxeMUHiKOHSRAubu7,spotify:track:2pEcvgxeMUHiKOHSRAubu7,https://api.spotify.com/v1/tracks/2pEcvgxeMUHiKOHSRAubu7,https://api.spotify.com/v1/audio-analysis/2pEcvgxeMUHiKOHSRAubu7,617018,4
Grant Macdonald,Ram Ranch 478,Ram Ranch 478,1kXWvmjFxEGc40OZfZnzcT,0,0.285,0.432,0.802,0,-0.724,0,0.285,0.681,2.8e-05,0.124,0.525,180.913,audio_features,1kXWvmjFxEGc40OZfZnzcT,spotify:track:1kXWvmjFxEGc40OZfZnzcT,https://api.spotify.com/v1/tracks/1kXWvmjFxEGc40OZfZnzcT,https://api.spotify.com/v1/audio-analysis/1kXWvmjFxEGc40OZfZnzcT,1189373,3
Grant Macdonald,Ram Ranch 479,Ram Ranch 479,7JClrZXXtpmF0gTXuGTlq0,0,0.422,0.484,0.899,9,-9.13,0,0.422,0.173,4.68e-06,0.448,0.17,171.878,audio_features,7JClrZXXtpmF0gTXuGTlq0,spotify:track:7JClrZXXtpmF0gTXuGTlq0,https://api.spotify.com/v1/tracks/7JClrZXXtpmF0gTXuGTlq0,https://api.spotify.com/v1/audio-analysis/7JClrZXXtpmF0gTXuGTlq0,569032,3
Grant Macdonald,Ram Ranch 480,Ram Ranch 480,4QaIUcglURBkPmQDODMNFW,0,0.294,0.665,0.669,2,-7.488,1,0.294,0.238,4.75e-06,0.114,0.734,134.961,audio_features,4QaIUcglURBkPmQDODMNFW,spotify:track:4QaIUcglURBkPmQDODMNFW,https://api.spotify.com/v1/tracks/4QaIUcglURBkPmQDODMNFW,https://api.spotify.com/v1/audio-analysis/4QaIUcglURBkPmQDODMNFW,817169,4
Grant Macdonald,Ram Ranch 481,Ram Ranch 481,6d8foX2xNQWbeNXtNbY0jg,0,0.181,0.45,0.854,10,-6.59,0,0.181,0.000447,2.37e-06,0.155,0.576,173.472,audio_features,6d8foX2xNQWbeNXtNbY0jg,spotify:track:6d8foX2xNQWbeNXtNbY0jg,https://api.spotify.com/v1/tracks/6d8foX2xNQWbeNXtNbY0jg,https://api.spotify.com/v1/audio-analysis/6d8foX2xNQWbeNXtNbY0jg,652142,4
